referenced_tweets,possibly_sensitive,author_id,reply_settings,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.impression_count,geo.place_id,withheld.copyright,withheld.country_codes
[<ReferencedTweet id=1613952927001108480 type=replied_to],False,1607363704785604608,everyone,#Boulder is welcome to make their voices heard by emailing Mayor @AaronBrockett12 at brocketta@bouldercolorado.gov if they feel these now deleted Tweets from @lsweeneymiran are a conflict of interest: https://t.co/efFbVrU1Zs,0,0,0,0,0,,,
,False,1606548874180427776,everyone,"Do you like my pokemon? 🥺💕🥺💕🥺💕🥺💕 
#北京丝足 #北京 #北京spa https://t.co/ApknEOQWgy",0,0,0,0,0,,,
,False,1322512796739915778,everyone,God plssss😭😭 https://t.co/PqeEGgPbNZ,0,0,0,0,0,00685eca27fbd26b,,
,False,956625805,everyone,"DON'T MISS THIS!! 👀JOIN TWITTER SPACE!! 
$KNDM #SHILLTANK 
https://t.co/Y7oN5A9UqM",1,0,1,0,0,,,
,False,858637044,everyone,"Join us for a live conversation looking ahead to the economy and markets in 2023, hosted by Bill Giffin, CEO of TC Wealth Partners, and Stephanie Link, Chief Investment Strategist at Hightower Advisors and frequent CNBC contributor. RSVP https://t.co/ITrshc3VHA https://t.co/XJQ1EGmEHC",0,0,0,0,2,,,
,False,1551974601600679936,everyone,"Another meet, another broken record for junior Joe Parkhurst - this time in the 100-yard backstroke.

Joe swam a 57.61 in the event Thursday during a meet against Byron-Bergen/Le Roy, besting #Attica's old school record of 59.45 set in 2016. 

Congratulations, Joe! https://t.co/ljGckTs7H3",0,0,0,0,0,,,
[<ReferencedTweet id=1613903806789476357 type=quoted],False,1563858497535631361,everyone,"It's just another test to see how far they can go...

Support #RightToRoam

#CharterCities #freeports #privatisation #Freedom #democracy https://t.co/QGvNSWV0ka",0,0,0,0,0,c589d9d6ed38927c,,
,False,1164922054564597761,everyone,"22：12-P429` I hope you haven't forgotten 
#佛山 #珠海 #乌鲁木齐 https://t.co/Ajz5WCmRyy",0,0,0,0,0,,,
[<ReferencedTweet id=1613616949342396417 type=quoted],False,1321790484621217800,everyone,"Morty Voice guy: Oh jeez Rick! I-i-i really messed up this time! Jeez im not feeling so ""high on life"" right now. I-i-i wonder what 200 years in prison will be like! 

Dame Dane Guy: Well Morty, Dame Da-mestic abuse is a serious crime. Dame Da-no way outta this one! https://t.co/rPvrmxz3MA https://t.co/wR6MKDouAq",0,0,0,0,0,,,
[<ReferencedTweet id=1613929759708168197 type=replied_to],False,843024909496438785,everyone,"@NoahBookbinder ""The financial penalty is a pittance to the company, and the former president, who collected hundreds of millions of dollars in revenue each year while in office."" https://t.co/DmqNiteMC8",0,0,0,0,0,,,
[<ReferencedTweet id=1613949031411027969 type=quoted],False,1043561539,everyone,When I say the police is incompetent and useless https://t.co/65IsCMdWFi,0,0,0,0,0,1c69a67ad480e1b1,,
,False,1604949013970944000,everyone,"Do you like my pokemon? 🥺💕🥺💕🥺💕🥺💕 
#北京资源 #北京 https://t.co/C88W7TjMM4",0,0,0,0,0,,,
,False,994931212987838466,mentionedUsers,To all of the queens who are fighting alone 🥂 https://t.co/ir5v7iht2Z,0,0,0,0,0,,,
[<ReferencedTweet id=1613952404923322389 type=replied_to],False,1457702150411145218,everyone,"@Bertrambotron @realscottchegg @healthbyjames look, the AIDS has already happened in NSW, it's just fucked. and to think this is happening in you too ahahaha https://t.co/pJry2EqzUL",0,0,0,0,1,,,
,False,1358666017250177025,everyone,"A 1950 MOVADO Calendomatic. The dial displays Arabic numerals for the even-numbered hours, two apertures in the upper part show the month and the day of the week. In the center two hands one for the seconds and the other indicating the date on the outside ring. MIH #watches  🤩 https://t.co/x6q0T7xWqL",0,0,0,0,1,,,
[<ReferencedTweet id=1613947277684477954 type=quoted],False,1091855385332539393,everyone,First ballot https://t.co/IgJ36Tv33s,0,0,0,0,0,,,
[<ReferencedTweet id=1613920927942692864 type=quoted],False,941324988979621888,everyone,"not pink, pink sauce https://t.co/m0M97L9Uef",0,0,0,0,0,,,
[<ReferencedTweet id=1613953570113744896 type=quoted],False,1548731025861316610,everyone,Kindly forward your complaint to our official Live WhatsApp Support Channel via ( 07046503897 ) Or Follow The Link redirect  https://t.co/qHqa8SD3pZ  …… For An Instant Resolution And Assistance On Your Auto Reversal Request.  Thank you https://t.co/ncPDJWCncl,0,0,0,0,0,,,
,True,1607546771902984192,everyone,"[Leana Lovings, 22] It's Ok We All Masturbate 8=✊=D💦 
#nsfwtwt
source: in video https://t.co/MMh6rUaOuW",0,0,1,0,3,,,
[<ReferencedTweet id=1613953105896566787 type=replied_to],False,1559920806762893313,everyone,"@BlakeEllisPaige There are definitely times I see more reactions and views, but the frustrating thing is that it's always the posts I want people to see that twitter seems to hide.",0,0,0,0,0,,,
,False,1592576098398789632,everyone,#欧宝 #世界杯  𝐓𝐡𝐞 𝐩𝐢𝐥𝐞 𝐦𝐢𝐠𝐡𝐭 𝐡𝐚𝐯𝐞 𝐛𝐞𝐞𝐧 𝐠𝐨𝐭 𝐭𝐨𝐠𝐞𝐭𝐡𝐞𝐫 𝐛𝐲 𝐪𝐮𝐞𝐬𝐭𝐢𝐨𝐧𝐚𝐛𝐥𝐞  https://t.co/7GqfMYtUn2,0,0,0,0,0,,,
[<ReferencedTweet id=1613296181395992577 type=quoted],False,4819014999,everyone,Mile high ft. James Blake https://t.co/nHE3eteNt3,0,0,0,0,1,,,
,False,1587505052968783881,everyone,"GOD SAID; the head of every man is Christ&amp;the head of the woman is the man&amp; the head of Christ is God. 
I WAS A SUBMISSIVE&amp; OBEDIENT WIFE.

I WILL RECEIEVE THE BLESSINGS OF OBEDIENCE TO GOD HOLY LIVING WORD THROUGH CHRIST IN KING JESUS NAME.

I BELIEVE🇧🇸🌍🔑MY MARRIAGE WASNT EASY https://t.co/QZ9WGUms3K",0,0,0,0,0,,,
[<ReferencedTweet id=1613724649019375618 type=quoted],False,249492268,everyone,Doug Ford does not uphold Canadian values. He’s killing health care and education to help his private sector buddies https://t.co/omayBRqznL,0,0,0,0,0,,,
,False,1600413771528556544,everyone,Taylor Gallup Rae Albert #太原 #北京 Vivien Whit https://t.co/fXcEqGqqVj,0,0,0,0,0,,,
,False,1407660849242599425,everyone,"31/22-r2358` You give me the direction to put me 
#亳州 #延边 #焦作 https://t.co/8SSTt46TpF",0,0,0,0,0,,,
,False,2310873457,everyone,A g t x #推特粉丝 #推特刷粉丝 #刷粉平台  IE R I Lood dog deserves a good bone    https://t.co/jiifFpIljl,0,0,0,0,1,,,
[<ReferencedTweet id=1613953755971555328 type=replied_to],False,1110534212669661185,everyone,"emission i get cause of the ghost thing 
the transformation here can fit into the transmutation like killua being similar to how he changes it into electricity but the problem is its on the other damn side https://t.co/KJwhHA7qh6",0,1,0,0,0,,,
,False,1533016355070410753,mentionedUsers,night night ♡ https://t.co/VA5yxD5XzK,0,0,0,0,3,,,
,False,962669125397921792,everyone,"LincolnDrakeErnestExalted   
#双色球预测 #双色球 https://t.co/7au24kX4Ig",0,0,0,0,0,,,
[<ReferencedTweet id=1613951204375105552 type=quoted],False,1613804065007304704,following,Claim this Airdrop @NRamzan8 @juannn_234 @pneris12 @AliveSororityS @quinto_arthuro @bwflounder @Crypt0M1notaur @ignorantcuban @Maranda71198866 @BoredbrainT @MichelleLachica @Melinaleft https://t.co/Sm6zXIJAng,0,0,0,0,0,,,
,True,402919413,everyone,"watching this smite tourney wit ben nd black, ion even know whats going on https://t.co/CpGpAWvERy",0,0,0,0,0,,,
,False,3425714974,everyone,"1/12-x2` What is wrong may not be wrong at all 
#成都 #东莞 #杭州 https://t.co/sPBNkIvRoB",0,0,0,0,0,,,
[<ReferencedTweet id=1613639956647354371 type=quoted],False,1426841831476801536,everyone,been here done that. https://t.co/Q1JooXHkJV,0,0,0,0,0,,,
,False,1606563854334693376,everyone,"Do you like my pokemon? 🥺💕🥺💕🥺💕🥺💕 
#青岛 #青岛资源 https://t.co/etV5kI3trd",0,0,0,0,0,,,
,False,837339097291182081,everyone,"All the world′ u p x  #推特账号   #推特账号购买  er IE R I Ls a stage, and all   https://t.co/pkh8WJeLXA",0,0,0,0,0,,,
[<ReferencedTweet id=1613561870245396480 type=quoted],False,2634407779,everyone,ima keep it a band https://t.co/w52bY8fQeS,0,0,0,0,0,,,
[<ReferencedTweet id=1613943380572098561 type=quoted],False,221765880,following,Check your eligibility @rarityrides @crownchakra12 @YasinAltaan @dustek @LIZZYdeen @Albilutfi2 @Arlinking14 @teN8TEcious @ilnazz_gari @borisslloyd @GemhunterOnly @dulghani33 @blockchainjeff @blower74077675 @DarkPlayaNfts @NikkeLo_NFT https://t.co/T3A73Uo0Az,0,0,0,0,0,,,
,False,3362867884,everyone,"1/12-x2` What is wrong may not be wrong at all 
#成都 #东莞 #杭州 https://t.co/c7wsMoYfof",0,0,0,0,0,,,
[<ReferencedTweet id=1613602462325145613 type=quoted],False,1433137399840874502,everyone,Don’t blame the bandaid for spilling blood. https://t.co/AIwSnocGl2,0,0,0,0,0,,,
[<ReferencedTweet id=1613943091060248589 type=quoted],False,134584379,everyone,Gotta check it out. https://t.co/JKn2gtCoMt,0,0,0,0,0,,,
[<ReferencedTweet id=1613939668512550913 type=quoted],False,1497205150758232065,everyone,2023'rd First block buster movie 🥳🥳💯💯💥💥👑👑🔥💥👑👑 https://t.co/RSO2LERtfc,0,0,0,0,0,,,
[<ReferencedTweet id=1613953645720252418 type=replied_to],False,500425712,everyone,Sasuraiger T-pose mode. https://t.co/Bu4LinELyt,0,0,0,0,3,,,
,False,2253377037,everyone,"Have no idea o u o #推特粉丝 #推特刷粉丝 #推特买粉  IE R I Lf what it is, who he is, how   https://t.co/d2uu64eQmm",0,0,0,0,0,,,
,False,1172847811391565825,everyone,"AnnetteArleenStrawberryWard   
#麒麟麟送宝 #AG捕鱼 https://t.co/fjtHUuzJxD",0,0,0,0,0,,,
[<ReferencedTweet id=1613952931434303504 type=quoted],False,869259764768927745,everyone,New happening just dropped https://t.co/J6Fwn3uZ8c,0,0,0,0,0,,,
[<ReferencedTweet id=1613953432368340993 type=replied_to],False,1410066495279972354,everyone,@ivylvsdilfs i’m getting tattooed today https://t.co/v3anZMrdtA,0,1,1,0,1,,,
,False,29150830,everyone,Tariq Woolen ain’t an All Pro ???????????? https://t.co/BQrm2KnBsl,0,0,0,0,0,,,
[<ReferencedTweet id=1613927470406983685 type=quoted],False,1571021723603968000,everyone,"A low laugh left him, spreading his obsidian wings. ""I am the opposite of one my dear Vincent."" He tilts his head, red horns glinting under the light.

""What would you like to eat? Relax for a bit and let me take care of you."" https://t.co/vKAG6oLJP9",0,1,0,0,2,,,
,False,1115741280988848129,everyone,"Liam Hemsworth, Gabriella Brooks' Relationship Timeline: Pics - https://t.co/axBV04gC0a https://t.co/XDnLLtxkht",0,0,0,0,0,,,
,False,1600613829360033792,everyone,Fitch Jacob Yvette Blake Odelette Herty Gustave Marlowe #杭州 https://t.co/eyojo7Q4vW,0,0,0,0,0,,,
[<ReferencedTweet id=1613949844376244225 type=quoted],False,1247909266519924737,everyone,"A humanitarian disaster is happening now, Armenia / Artsakh is attacked by Azerbaijan! #StandWithArmenia #UNPeacekeepersForArtsakh https://t.co/Fr86RynB3e",0,0,0,0,0,,,
,False,793573616,everyone,I have one friend in particular—the Princess Mistchenka—who  VHJ3 #人妻 #裸聊 #反差婊 #女s #福利姬 https://t.co/3oQQvBeGCA,0,0,0,0,0,,,
[<ReferencedTweet id=1613953400596566023 type=quoted],False,3300870470,everyone,"Goal no.2 for MDC in Finland.
#Isles https://t.co/VPYsem7zdM",0,0,0,0,3,,,
[<ReferencedTweet id=1613757059773652992 type=quoted],False,1164230489298939905,everyone,Thanks https://t.co/QvYIMtuvSN,0,0,0,0,0,,,
,False,3104429030,everyone,💕💕Newman Fowler  #北京  #北京丝足  #北京SPA  https://t.co/ZyOrUauouI,0,0,0,0,0,,,
,False,1399164480291016704,mentionedUsers,"I played some double doubles from last night's NBA player stat projections.

✅ Mason Plumlee DD
✅ Bam Adebayo DD
✅ Jusuf Nurkic DD

We have some great games today and projections for each game. Let's have a day! https://t.co/VKEHpOsy0u",0,1,0,0,50,,,
[<ReferencedTweet id=1613641628333350914 type=replied_to],False,1478776458382295045,everyone,@KarmelsM ...and to the Chevelle 🙏🏻 https://t.co/Xu8yR1fzpC,1,0,1,0,0,,,
,False,1595801397580419072,everyone,"Funniest Thing Is Every Panelist In This Agreed That ""STANNY"" Jeet Jayega 🤣. 
Dikh Rha Hai 🤞
{ #MCStan || #BB16    || #BiggBoss    } #MCStan𓃵  #ShivIsTheBoss  #SumbulTouqeerKhan 🥺🥰
#BB16 #BiggBoss16livefeed #MCStan #BBKingMCStan #ShivThakare https://t.co/uXhHMEJoij",0,0,0,0,1,,,
,False,1238176232916860928,everyone,"1/13-zz775` I want you to have courage 
#郑州 #长沙 #沈阳 https://t.co/GESZ61jXHh",0,0,0,0,0,,,
,False,1539042278454571009,everyone,they’ll never be naked😙 https://t.co/kRoTG4H1i5,0,0,0,0,1,,,
,False,1591329845719375872,everyone,"avocado！

I love it recently https://t.co/p7cC9MnRQb",0,0,0,0,3,,,
[<ReferencedTweet id=1613860524063686661 type=quoted],False,1151964622997610497,everyone,the way she linin these niggas up should be a crime😂😂😂 https://t.co/1jGqE2TxDd,0,0,0,0,0,,,
[<ReferencedTweet id=1613916836998823937 type=replied_to],False,988796688822362112,everyone,"@yaaya098 @BiGMo2346 That’s good stay away from our men stop chasing them yaa Sumaya or should I call you yaxya 😂

That’s why you will stay beneath us forever with your Faqash stupidity is on another level🤣🤣🤣 https://t.co/K328TICRLq",0,0,0,0,0,,,
[<ReferencedTweet id=1613946602833711104 type=replied_to],False,3234411521,everyone,@bbynezza HAPPY BIRTHDAY MOTHER https://t.co/bf6O975hY3,0,0,0,0,0,,,
,False,1519570763078311937,everyone,"#推特账号  #广告代发 #推特号 #推特引流 https://t.co/2BfZjO4Cgg
Down feeling the south common since their performance.
😋👌🤏💥👋",0,0,0,0,0,,,
[<ReferencedTweet id=1613953635981099011 type=quoted],False,1603112170195222535,everyone,I'm very romantic and of cours. https://t.co/osyHHskPAb,0,0,0,0,0,,,
[<ReferencedTweet id=1613953748048515072 type=replied_to],False,468309918,everyone,"* scheduled a hair cut at the weekend to look respectable again

* treated myself breakfast and dessert, and other treats not shown https://t.co/YN96SpMbkM",0,1,0,0,0,,,
[<ReferencedTweet id=1613695576536752129 type=quoted],False,472188279,everyone,"Imagine being this stupid, putting it out in the public domain and begging for $ on the internet.  And yes, I passed 3 different bar exams. https://t.co/uDxNSkGseC",0,0,0,0,0,,,
[<ReferencedTweet id=1613953635981099011 type=quoted],False,1604421116889423872,everyone,"Before we went on any protest,. https://t.co/l6dv3eWueA",0,0,0,0,0,,,
,False,1604909145106382867,everyone,"Do you like my pokemon? 🥺💕 
#沈阳 #沈阳资源 https://t.co/Wd3BEje3QH",0,0,0,0,0,,,
[<ReferencedTweet id=1613948813278085120 type=quoted],False,1577653877410775044,everyone,"I enjoy number facts like this, particularly for industries I don't really follow https://t.co/yW2YMQCFa3",0,0,0,0,0,,,
,True,1111230231510056960,everyone,"⚡#Intro Done For Client🔥

🏆If Anyone Need #Logo #Intro #Outro #Thumbnail #Overlay #Starting_End_Screen

📧DM ME Quick📧

💰#Payment :- #Paypal #Cashapp

#SupportSmallStreamers 
@shoutgamers
@BlazedRTs
@FameRTR
@SGH_RTs
@PromoteStreamer
@2logical https://t.co/qmv3sySsfn",1,0,0,0,2,,,
[<ReferencedTweet id=1613953635981099011 type=quoted],False,1603140554522517504,everyone,My first car was a 1976 Toyota. https://t.co/uEhv3ebB0I,0,0,0,0,0,,,
[<ReferencedTweet id=1613953635981099011 type=quoted],False,1605076991702712320,everyone,I'm very romantic and of cours. https://t.co/9ah3M93Jfi,0,0,0,0,0,,,
,False,1595693501991133189,everyone,"My friend recommended TEMU to me. TEMU has helped me get 70 items for less than $200. On TEMU, I even got a Bluetooth earphone for $8.  
https://t.co/Py0G1Fpsj8
#KarineJean-Pierre https://t.co/41bmLYqFfl",0,0,0,0,0,,,
,False,1484591488998813700,everyone,bowing her head; and Ruhannah imitated them. Between  https://t.co/wNSnlXpc8M,0,0,0,0,0,,,
,False,1604818721410875395,everyone,"Do you like my pokemon? 🥺💕 
#杭州 #杭州SPA #杭州按摩 https://t.co/VhQkOHXm4h",0,0,0,0,0,,,
,False,2428533084,everyone,Charles Eva 💱 🎾 Burnell Lucy #贵阳 #徐州 Sabina Horace https://t.co/roaqTzkI1w,0,0,0,0,0,,,
[<ReferencedTweet id=1613655658271842347 type=replied_to],False,348578793,everyone,@AsisatOshoala Before.                     After. https://t.co/AnFwYN5ygk,0,0,0,0,0,,,
[<ReferencedTweet id=1613953635981099011 type=quoted],False,1603124268816109568,everyone,I'm very romantic and of cours. https://t.co/zMjs9LMhGR,0,0,0,0,0,,,
[<ReferencedTweet id=1613945703105191936 type=quoted],False,73562852,everyone,Yuppo https://t.co/MMU84WnOkl,0,0,0,0,0,,,
,False,1540775097828405255,everyone,💕💕Judith Stephens  #南京  #南京丝足  https://t.co/Rll9RTtF3A,0,0,0,0,0,,,
[<ReferencedTweet id=1613953730034167808 type=quoted],False,1604877696357617672,everyone,I'm fascinated by Comte's clea. https://t.co/NH0JU06c4I,0,0,0,0,0,,,
,False,998899530,everyone,applauds the striv1  0.03  adf md ly 0112  #白丝 #绿帽 #意淫  https://t.co/j5K8Zk4Pz5,0,0,0,0,0,,,
,False,1432624061771751425,everyone,"First Sprite in 2023

#fridaynightfunkin https://t.co/FUb2blSlwZ",2,1,4,0,2,,,
[<ReferencedTweet id=1613889075668484098 type=quoted],False,184846417,everyone,"Yes brother, it doesn't end in accepting Christ, it continues with living righteous and Holy. 1 Peter 1:14-16. https://t.co/6vbkbRoXyq",0,0,0,0,0,,,
